"id","hoard","hoardName","latitude","longitude","country","terminalYear1","terminalYear2","RIC Reference","OCRE Reference","period","reign","person","mint","denomination","material","startingDate","endingDate","dateText","issue","officina","obverseInscription","obverseMintMark","obverseDescription","reverseInscription","reverseMintMark","reverseDescription","weight","quantity","diameter","axis","imitation","latestCoin","intruder","toCheck","condition","aspects","additionalFields","container","comment"
"199001","8193","CASTRO DE ALVARELHOS","41.311","-8.609","Portugal","-27","","","","Republican","Republic","","","Denarius","Silver","","","","","","","","","","","","","3454","","","","","","","","","","",""
"199002","8193","CASTRO DE ALVARELHOS","41.311","-8.609","Portugal","-27","","","","Imperial","Augustus","Augustus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","27","","","","","","","","","","",""
"262319","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Augustus","Augustus (Augustus)","","As","Copper","","","","","","","","","","","","","3","","","","","","","","","","",""
"262332","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","","Dupondius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262342","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","","Uncertain ","","Sestertius","Brass","","","","","","","","","","","","","2","","","","","","","","","","",""
"262341","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Commodus","Crispina (Augusta)","","Dupondius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262340","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Commodus","Commodus (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262339","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Faustina II (Augusta) OR Lucilla (Augusta)","","As","Copper","","","","","","","","","","","","","1","","","","","","","","","","",""
"262338","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Lucilla (Augusta)","","As","Copper","","","","","","","","","","","","","2","","","","","","","","","","",""
"262337","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Lucilla (Augusta)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262336","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Faustina II (Augusta)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262335","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Faustina II (Augusta)","","As","Copper","","","","","","","","","","","","","2","","","","","","","","","","",""
"262334","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Commodus (Caesar)","","As","Copper","","","","","","","","","","","","","1","","","","","","","","","","",""
"262333","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","","As","Copper","","","","","","","","","","","","","1","","","","","","","","","","",""
"262331","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Marcus Aurelius","Marcus Aurelius (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","3","","","","","","","","","","",""
"262320","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Claudius I","Claudius I (Augustus)","","As","Copper","","","","","","","","","","","","","2","","","","","","","","","","",""
"262330","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Antoninus Pius","Faustina I (Augusta)","","As","Copper","","","","","","","","","","","","","1","","","","","","","","","","",""
"262329","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Antoninus Pius","Antoninus Pius (Augustus)","","Dupondius","Brass","","","","","","","","","","","","","2","","","","","","","","","","",""
"262328","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Hadrian","Hadrian (Augustus)","","As","Copper","","","","","","","","","","","","","4","","","","","","","","","","",""
"262327","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Trajan","Trajan (Augustus)","","As","Copper","","","","","","","","","","","","","8","","","","","","","","","","",""
"262326","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Trajan","Trajan (Augustus)","","Dupondius","Brass","","","","","","","","","","","","","3","","","","","","","","","","",""
"262325","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Trajan","Trajan (Augustus)","","Sestertius","Brass","","","","","","","","","","","","","1","","","","","","","","","","",""
"262324","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Domitian","Domitian (Augustus)","","As","Copper","","","","","","","","","","","","","5","","","","","","","","","","",""
"262323","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Titus","Titus (Augustus)","","As","Copper","","","","","","","","","","","","","1","","","","","","","","","","",""
"262322","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Vespasian","Vespasian (Augustus)","","As","Copper","","","","","","","","","","","","","3","","","","","","","","","","",""
"262321","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","Nero","Nero (Augustus)","","As","Copper","","","","","","","","","","","","","1","","","","","","","","","","",""
"262343","12899","CHAVES","41.741","-7.471","Portugal","180","183","","","Imperial","","Uncertain ","","As","Copper","","","","","","","","","","","","","27","","","","","","","","","","",""
"261253","12853","CHAVES","41.741","-7.471","Portugal","70","69","","","Imperial","Vespasian","Vespasian (Augustus)","Rome","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"109733","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","Aurelian","Severina (Augusta)","Rome","Denarius","Silver","270","275","","","","","","","","","","","3","","","","","","","","","","",""
"263508","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Claudius II (Divus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","16","","","","","","","","","","",""
"263524","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Probus (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263523","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Probus (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263522","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Probus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263521","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Aurelian (Augustus)","Serdica (Thrace)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263520","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Aurelian (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263519","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Aurelian (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263518","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Aurelian (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263517","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Quintillus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263516","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Quintillus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"263515","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Tetricus I (Augustus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"263514","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Tetricus I (Augustus)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263513","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Victorinus (Augustus)","Gallic mint","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"263507","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Claudius II (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"109734","4827","CHAVES","41.742","-7.473","Portugal","282","283","RIC 69 ","","Imperial","Carus","Carus (Augustus)","Ticinum","Antoninianus (radiate)","Base Silver","282","283","","","","IMP CARVS P F AVG","","radiate, draped and cuirassed bust right","ABVNDANT AVG","-/-//TXXI","","3.64","1","","","","","","","","","","",""
"263506","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Claudius II (Augustus)","Cyzicus (Mysia)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263505","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Claudius II (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263504","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Claudius II (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"263503","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Claudius II (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","50","","","","","","","","","","",""
"263502","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Macrianus Minor (Augustus)","Antioch (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","9","","","","","","","","","","",""
"263501","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Salonina (Augusta)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","9","","","","","","","","","","",""
"263500","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Gallienus (Augustus)","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263499","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Gallienus (Augustus)","Emesa (Syria)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263498","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Gallienus (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263497","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Gallienus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263496","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Gallienus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","85","","","","","","","","","","",""
"263495","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Valerian I (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263525","4827","CHAVES","41.742","-7.473","Portugal","282","283","","","Imperial","","Uncertain ","","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"206176","8776","CITÃNIA DE MONTE MOZINHO","41.147","-8.297","Portugal","-32","-31","","","Republican","Republic","Uncertain ","","Denarius","Silver","","","","","","","","","","","","","4","","","","","","","","","","",""
"202182","8419","CITÃNIA DE SANFINS","41.279","-8.372","Portugal","-25","-23","","","Republican","","","","Denarius","Silver","","","","","","","","","","","","","294","","","","","","","","","","",""
"202183","8419","CITÃNIA DE SANFINS","41.279","-8.372","Portugal","-25","-23","","","Republican","","","","Quinarius","Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"202184","8419","CITÃNIA DE SANFINS","41.279","-8.372","Portugal","-25","-23","","","Imperial","","Augustus (Augustus)","","Quinarius","Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"202185","8419","CITÃNIA DE SANFINS","41.279","-8.372","Portugal","-25","-23","","","Imperial","","Augustus (Augustus)","","Denarius","Silver","","","","","","","","","","","","","9","","","","","","","","","","",""
"109507","3635","CONIMBRIGA B","40.102","-8.495","Portugal","269","271","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","261","261","","","","","","","","","","","23","","","","","","","","","","",""
"109509","3635","CONIMBRIGA B","40.102","-8.495","Portugal","269","271","","","Imperial","Gallienus (sole)","Gallienus (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","264","264","","","","","","","","","","","2","","","","","","","","","","",""
"263250","3635","CONIMBRIGA B","40.102","-8.495","Portugal","269","271","","","Imperial","Gallienus (sole)","Salonina (Augusta)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","3","","","","","","","","","","",""
"263251","3635","CONIMBRIGA B","40.102","-8.495","Portugal","269","271","","","Imperial","","Claudius II (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","17","","","","","","","","","","",""
"263252","3635","CONIMBRIGA B","40.102","-8.495","Portugal","269","271","","","Imperial","","Claudius II (Augustus)","Siscia","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","2","","","","","","","","","","",""
"263253","3635","CONIMBRIGA B","40.102","-8.495","Portugal","269","271","","","Imperial","","Claudius II (Augustus)","Milan (Mediolanum)","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
"263254","3635","CONIMBRIGA B","40.102","-8.495","Portugal","269","271","","","Imperial","","Claudius II (Augustus)","Uncertain","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","6","","","","","","","","","","",""
"263255","3635","CONIMBRIGA B","40.102","-8.495","Portugal","269","271","","","Imperial","","Quintillus (Augustus)","Rome","Antoninianus (radiate)","Base Silver","","","","","","","","","","","","","1","","","","","","","","","","",""
